path	manifest_slice	primary_domain	coverage_status
src/app/features/config/local-only-sync-settings.util.ts	A1-M2	B35	wave-b-complete
src/app/features/config/normalize-start-of-next-day-config.ts	A1-M2	B35	wave-b-complete
src/app/features/config/store/global-config.actions.ts	A1-M2	B35	wave-b-complete
src/app/features/config/store/global-config.effects.spec.ts	A1-M2	B35	wave-b-complete
src/app/features/config/store/global-config.effects.ts	A1-M2	B35	wave-b-complete
src/app/features/config/store/global-config.reducer.spec.ts	A1-M2	B35	wave-b-complete
src/app/features/config/store/global-config.reducer.ts	A1-M2	B35	wave-b-complete
src/app/features/config/store/global-config.start-of-next-day-hydration.spec.ts	A1-M2	B35	wave-b-complete
src/app/features/focus-mode/store/focus-mode.effects.spec.ts	A1-M2	B35	wave-b-complete
src/app/features/focus-mode/store/focus-mode.effects.ts	A1-M2	B35	wave-b-complete
src/app/features/idle/idle.service.ts	A1-M2	B35	wave-b-complete
src/app/features/idle/store/idle.effects.spec.ts	A1-M2	B35	wave-b-complete
src/app/features/idle/store/idle.effects.ts	A1-M2	B35	wave-b-complete
src/app/features/ios/store/ios-background-tracking.effects.spec.ts	A1-M2	B35	wave-b-complete
src/app/features/ios/store/ios-background-tracking.effects.ts	A1-M2	B35	wave-b-complete
src/app/features/issue/dialog-edit-issue-provider/plugin-oauth-config-overrides.util.spec.ts	A1-M2	B35	wave-b-complete
src/app/features/issue/dialog-edit-issue-provider/plugin-oauth-config-overrides.util.ts	A1-M2	B35	wave-b-complete
src/app/features/issue/issue.model.ts	A1-M2	B35	wave-b-complete
src/app/features/issue/providers/caldav/caldav-client.service.spec.ts	A1-M2	B35	wave-b-complete
src/app/features/issue/providers/caldav/caldav-client.service.ts	A1-M2	B35	wave-b-complete
src/app/features/issue/providers/caldav/caldav-sync-adapter.service.ts	A1-M2	B35	wave-b-complete
src/app/features/issue/providers/jira/jira-issue.effects.spec.ts	A1-M2	B35	wave-b-complete
src/app/features/issue/providers/jira/jira-issue.effects.ts	A1-M2	B35	wave-b-complete
src/app/features/issue/providers/nextcloud-deck/nextcloud-deck-issue.effects.ts	A1-M2	B35	wave-b-complete
src/app/features/issue/providers/open-project/open-project.effects.ts	A1-M2	B35	wave-b-complete
src/app/features/issue/providers/plainspace/generate-plainspace-task-id.spec.ts	A1-M2	B35	wave-b-complete
src/app/features/issue/providers/plainspace/generate-plainspace-task-id.ts	A1-M2	B35	wave-b-complete
src/app/features/issue/providers/plainspace/plainspace-sync-adapter.service.spec.ts	A1-M2	B35	wave-b-complete
src/app/features/issue/providers/plainspace/plainspace-sync-adapter.service.ts	A1-M2	B35	wave-b-complete
src/app/features/issue/providers/redmine/redmine.effects.ts	A1-M2	B35	wave-b-complete
src/app/features/issue/store/issue-provider.actions.ts	A1-M2	B35	wave-b-complete
src/app/features/issue/store/issue-provider.reducer.spec.ts	A1-M2	B35	wave-b-complete
src/app/features/issue/store/issue-provider.reducer.ts	A1-M2	B35	wave-b-complete
src/app/features/issue/store/issue-provider.selectors.ts	A1-M2	B35	wave-b-complete
src/app/features/issue/store/poll-issue-updates.effects.spec.ts	A1-M2	B35	wave-b-complete
src/app/features/issue/store/poll-issue-updates.effects.ts	A1-M2	B35	wave-b-complete
src/app/features/issue/store/poll-to-backlog.effects.spec.ts	A1-M2	B35	wave-b-complete
src/app/features/issue/store/poll-to-backlog.effects.ts	A1-M2	B35	wave-b-complete
src/app/features/issue/two-way-sync/compute-push-decisions.spec.ts	A1-M2	B35	wave-b-complete
src/app/features/issue/two-way-sync/compute-push-decisions.ts	A1-M2	B35	wave-b-complete
src/app/features/issue/two-way-sync/deleted-tag-titles-sidecar.service.ts	A1-M2	B35	wave-b-complete
src/app/features/issue/two-way-sync/deleted-task-issue-sidecar.service.ts	A1-M2	B35	wave-b-complete
src/app/features/issue/two-way-sync/issue-sync-adapter-registry.service.ts	A1-M2	B35	wave-b-complete
src/app/features/issue/two-way-sync/issue-sync-adapter-resolver.service.spec.ts	A1-M2	B35	wave-b-complete
src/app/features/issue/two-way-sync/issue-sync-adapter-resolver.service.ts	A1-M2	B35	wave-b-complete
src/app/features/issue/two-way-sync/issue-sync-adapter.interface.ts	A1-M2	B35	wave-b-complete
src/app/features/issue/two-way-sync/issue-sync.model.ts	A1-M2	B35	wave-b-complete
src/app/features/issue/two-way-sync/issue-two-way-sync.effects.spec.ts	A1-M2	B35	wave-b-complete
src/app/features/issue/two-way-sync/issue-two-way-sync.effects.ts	A1-M2	B35	wave-b-complete
src/app/features/menu-tree/store/menu-tree.actions.ts	A1-M2	B35	wave-b-complete
src/app/features/menu-tree/store/menu-tree.model.ts	A1-M2	B35	wave-b-complete
src/app/features/menu-tree/store/menu-tree.reducer.spec.ts	A1-M2	B35	wave-b-complete
src/app/features/menu-tree/store/menu-tree.reducer.ts	A1-M2	B35	wave-b-complete
src/app/features/menu-tree/store/menu-tree.selectors.spec.ts	A1-M2	B35	wave-b-complete
src/app/features/menu-tree/store/menu-tree.selectors.ts	A1-M2	B35	wave-b-complete
src/app/features/metric/metric.model.ts	A1-M2	B35	wave-b-complete
src/app/features/metric/store/metric.actions.ts	A1-M2	B35	wave-b-complete
src/app/features/metric/store/metric.reducer.spec.ts	A1-M2	B35	wave-b-complete
src/app/features/metric/store/metric.reducer.ts	A1-M2	B35	wave-b-complete
src/app/features/metric/store/metric.selectors.spec.ts	A1-M2	B35	wave-b-complete
src/app/features/metric/store/metric.selectors.ts	A1-M2	B35	wave-b-complete
src/app/features/mobile/store/mobile-notification.effects.spec.ts	A1-M2	B35	wave-b-complete
src/app/features/mobile/store/mobile-notification.effects.ts	A1-M2	B35	wave-b-complete
src/app/features/note/note.model.ts	A1-M2	B35	wave-b-complete
src/app/features/note/store/note.actions.ts	A1-M2	B35	wave-b-complete
src/app/features/note/store/note.reducer.ts	A1-M2	B35	wave-b-complete
src/app/features/onboarding/onboarding-hint.service.ts	A1-M2	B35	wave-b-complete
src/app/features/onboarding/onboarding-preset-selection.component.html	A1-M2	B35	wave-b-complete
src/app/features/onboarding/onboarding-preset-selection.component.scss	A1-M2	B35	wave-b-complete
src/app/features/onboarding/onboarding-preset-selection.component.spec.ts	A1-M2	B35	wave-b-complete
src/app/features/onboarding/onboarding-preset-selection.component.ts	A1-M2	B35	wave-b-complete
src/app/features/plainspace/plainspace-shared-task.model.ts	A1-M2	B35	wave-b-complete
src/app/features/planner/planner-today-sync.spec.ts	A1-M2	B35	wave-b-complete
src/app/features/planner/store/planner.actions.ts	A1-M2	B35	wave-b-complete
src/app/features/planner/store/planner.effects.ts	A1-M2	B35	wave-b-complete
src/app/features/planner/store/planner.reducer.spec.ts	A1-M2	B35	wave-b-complete
src/app/features/planner/store/planner.reducer.ts	A1-M2	B35	wave-b-complete
src/app/features/planner/store/planner.selectors.spec.ts	A1-M2	B35	wave-b-complete
src/app/features/planner/store/planner.selectors.ts	A1-M2	B35	wave-b-complete
src/app/features/project/project-archive.model.ts	A1-M2	B35	wave-b-complete
src/app/features/project/project.const.ts	A1-M2	B35	wave-b-complete
src/app/features/project/project.model.ts	A1-M2	B35	wave-b-complete
src/app/features/project/project.service.spec.ts	A1-M2	B35	wave-b-complete
src/app/features/project/project.service.ts	A1-M2	B35	wave-b-complete
src/app/features/project/store/project.actions.ts	A1-M2	B35	wave-b-complete
src/app/features/project/store/project.effects.spec.ts	A1-M2	B35	wave-b-complete
src/app/features/project/store/project.effects.ts	A1-M2	B35	wave-b-complete
src/app/features/project/store/project.reducer.spec.ts	A1-M2	B35	wave-b-complete
src/app/features/project/store/project.reducer.ts	A1-M2	B35	wave-b-complete
src/app/features/project/store/project.selectors.spec.ts	A1-M2	B35	wave-b-complete
src/app/features/project/store/project.selectors.ts	A1-M2	B35	wave-b-complete
src/app/features/reminder/migrate-legacy-task-reminders.util.spec.ts	A1-M2	B35	wave-b-complete
src/app/features/reminder/migrate-legacy-task-reminders.util.ts	A1-M2	B35	wave-b-complete
src/app/features/reminder/reminder.model.ts	A1-M2	B35	wave-b-complete
src/app/features/reminder/reminder.module.spec.ts	A1-M2	B35	wave-b-complete
src/app/features/reminder/reminder.module.ts	A1-M2	B35	wave-b-complete
src/app/features/reminder/reminder.service.spec.ts	A1-M2	B35	wave-b-complete
src/app/features/reminder/reminder.service.ts	A1-M2	B35	wave-b-complete
src/app/features/reminder/store/reminder-countdown.effects.spec.ts	A1-M2	B35	wave-b-complete
src/app/features/reminder/store/reminder-countdown.effects.ts	A1-M2	B35	wave-b-complete
src/app/features/reminder/store/reminder.reducer.spec.ts	A1-M2	B35	wave-b-complete
src/app/features/reminder/store/reminder.reducer.ts	A1-M2	B35	wave-b-complete
src/app/features/section/section.model.ts	A1-M2	B35	wave-b-complete
src/app/features/section/section.util.ts	A1-M2	B35	wave-b-complete
src/app/features/section/store/section.actions.ts	A1-M2	B35	wave-b-complete
src/app/features/section/store/section.reducer.spec.ts	A1-M2	B35	wave-b-complete
src/app/features/section/store/section.reducer.ts	A1-M2	B35	wave-b-complete
src/app/features/section/store/section.selectors.ts	A1-M2	B35	wave-b-complete
src/app/features/shepherd/shepherd.service.ts	A1-M2	B35	wave-b-complete
src/app/features/simple-counter/simple-counter.const.ts	A1-M2	B35	wave-b-complete
src/app/features/simple-counter/simple-counter.model.ts	A1-M2	B35	wave-b-complete
src/app/features/simple-counter/simple-counter.service.spec.ts	A1-M2	B35	wave-b-complete
src/app/features/simple-counter/simple-counter.service.ts	A1-M2	B35	wave-b-complete
src/app/features/simple-counter/store/simple-counter.actions.ts	A1-M2	B35	wave-b-complete
src/app/features/simple-counter/store/simple-counter.effects.ts	A1-M2	B35	wave-b-complete
src/app/features/simple-counter/store/simple-counter.reducer.spec.ts	A1-M2	B35	wave-b-complete
src/app/features/simple-counter/store/simple-counter.reducer.ts	A1-M2	B35	wave-b-complete
src/app/features/tag/store/tag.actions.ts	A1-M2	B35	wave-b-complete
src/app/features/tag/store/tag.effects.spec.ts	A1-M2	B35	wave-b-complete
src/app/features/tag/store/tag.effects.ts	A1-M2	B35	wave-b-complete
src/app/features/tag/store/tag.reducer.spec.ts	A1-M2	B35	wave-b-complete
src/app/features/tag/store/tag.reducer.ts	A1-M2	B35	wave-b-complete
src/app/features/tag/tag.const.ts	A1-M2	B35	wave-b-complete
src/app/features/tag/tag.model.ts	A1-M2	B35	wave-b-complete
src/app/features/tag/tag.service.spec.ts	A1-M2	B35	wave-b-complete
src/app/features/tag/tag.service.ts	A1-M2	B35	wave-b-complete
src/app/features/task-repeat-cfg/store/task-repeat-cfg.actions.ts	A1-M2	B35	wave-b-complete
src/app/features/task-repeat-cfg/store/task-repeat-cfg.effects.spec.ts	A1-M2	B35	wave-b-complete
src/app/features/task-repeat-cfg/store/task-repeat-cfg.effects.ts	A1-M2	B35	wave-b-complete
src/app/features/task-repeat-cfg/store/task-repeat-cfg.reducer.spec.ts	A1-M2	B35	wave-b-complete
src/app/features/task-repeat-cfg/store/task-repeat-cfg.reducer.ts	A1-M2	B35	wave-b-complete
src/app/features/task-repeat-cfg/store/task-repeat-cfg.selectors.spec.ts	A1-M2	B35	wave-b-complete
src/app/features/task-repeat-cfg/store/task-repeat-cfg.selectors.ts	A1-M2	B35	wave-b-complete
src/app/features/task-repeat-cfg/store/task-repeat-cleanup.effects.spec.ts	A1-M2	B35	wave-b-complete
src/app/features/task-repeat-cfg/store/task-repeat-cleanup.effects.ts	A1-M2	B35	wave-b-complete
src/app/features/task-repeat-cfg/task-repeat-cfg.model.spec.ts	A1-M2	B35	wave-b-complete
src/app/features/task-repeat-cfg/task-repeat-cfg.model.ts	A1-M2	B35	wave-b-complete
src/app/features/task-repeat-cfg/task-repeat-cfg.service.spec.ts	A1-M2	B35	wave-b-complete
src/app/features/task-repeat-cfg/task-repeat-cfg.service.ts	A1-M2	B35	wave-b-complete
src/app/features/tasks/dialog-deadline/dialog-deadline.component.html	A1-M2	B35	wave-b-complete
src/app/features/tasks/dialog-deadline/dialog-deadline.component.scss	A1-M2	B35	wave-b-complete
src/app/features/tasks/dialog-deadline/dialog-deadline.component.spec.ts	A1-M2	B35	wave-b-complete
src/app/features/tasks/dialog-deadline/dialog-deadline.component.ts	A1-M2	B35	wave-b-complete
src/app/features/tasks/dialog-view-task-reminders/dialog-view-task-reminders.component.html	A1-M2	B35	wave-b-complete
src/app/features/tasks/dialog-view-task-reminders/dialog-view-task-reminders.component.scss	A1-M2	B35	wave-b-complete
src/app/features/tasks/dialog-view-task-reminders/dialog-view-task-reminders.component.spec.ts	A1-M2	B35	wave-b-complete
src/app/features/tasks/dialog-view-task-reminders/dialog-view-task-reminders.component.ts	A1-M2	B35	wave-b-complete
src/app/features/tasks/dialog-view-task-reminders/dialog-view-task-reminders.component.tz.spec.ts	A1-M2	B35	wave-b-complete
src/app/features/tasks/store/short-syntax.effects.spec.ts	A1-M2	B35	wave-b-complete
src/app/features/tasks/store/short-syntax.effects.ts	A1-M2	B35	wave-b-complete
src/app/features/tasks/store/short-syntax.effects.tz.spec.ts	A1-M2	B35	wave-b-complete
src/app/features/tasks/store/task-due.effects.spec.ts	A1-M2	B35	wave-b-complete
src/app/features/tasks/store/task-due.effects.ts	A1-M2	B35	wave-b-complete
src/app/features/tasks/store/task-electron.effects.spec.ts	A1-M2	B35	wave-b-complete
src/app/features/tasks/store/task-electron.effects.ts	A1-M2	B35	wave-b-complete
src/app/features/tasks/store/task-internal.effects.spec.ts	A1-M2	B35	wave-b-complete
src/app/features/tasks/store/task-internal.effects.ts	A1-M2	B35	wave-b-complete
src/app/features/tasks/store/task-related-model.effects.spec.ts	A1-M2	B35	wave-b-complete
src/app/features/tasks/store/task-related-model.effects.ts	A1-M2	B35	wave-b-complete
src/app/features/tasks/store/task-reminder.effects.spec.ts	A1-M2	B35	wave-b-complete
src/app/features/tasks/store/task-reminder.effects.ts	A1-M2	B35	wave-b-complete
src/app/features/tasks/store/task-ui.effects.spec.ts	A1-M2	B35	wave-b-complete
src/app/features/tasks/store/task-ui.effects.ts	A1-M2	B35	wave-b-complete
src/app/features/tasks/store/task.actions.ts	A1-M2	B35	wave-b-complete
src/app/features/tasks/store/task.reducer.spec.ts	A1-M2	B35	wave-b-complete
src/app/features/tasks/store/task.reducer.transferTask.spec.ts	A1-M2	B35	wave-b-complete
src/app/features/tasks/store/task.reducer.ts	A1-M2	B35	wave-b-complete
src/app/features/tasks/store/task.reducer.util.ts	A1-M2	B35	wave-b-complete
src/app/features/tasks/store/task.selectors.spec.ts	A1-M2	B35	wave-b-complete
src/app/features/tasks/store/task.selectors.ts	A1-M2	B35	wave-b-complete
src/app/features/tasks/store/time-tracking-nan-investigation.spec.ts	A1-M2	B35	wave-b-complete
src/app/features/tasks/task-attachment/task-attachment.actions.ts	A1-M2	B35	wave-b-complete
src/app/features/tasks/task-attachment/task-attachment.model.ts	A1-M2	B35	wave-b-complete
src/app/features/tasks/task-time-sync.service.spec.ts	A1-M2	B35	wave-b-complete
src/app/features/tasks/task-time-sync.service.ts	A1-M2	B35	wave-b-complete
src/app/features/tasks/task.model.ts	A1-M2	B35	wave-b-complete
src/app/features/tasks/task.service.spec.ts	A1-M2	B35	wave-b-complete
src/app/features/tasks/task.service.ts	A1-M2	B35	wave-b-complete
src/app/features/tasks/util/get-deadline-auto-plan-fields.spec.ts	A1-M2	B35	wave-b-complete
src/app/features/tasks/util/get-deadline-auto-plan-fields.ts	A1-M2	B35	wave-b-complete
src/app/features/tasks/util/project-pending-time-from-task-state.spec.ts	A1-M2	B35	wave-b-complete
src/app/features/tasks/util/project-pending-time-from-task-state.ts	A1-M2	B35	wave-b-complete
src/app/features/tasks/util/resolve-display-tag-ids.util.spec.ts	A1-M2	B35	wave-b-complete
src/app/features/tasks/util/resolve-display-tag-ids.util.ts	A1-M2	B35	wave-b-complete
src/app/features/time-tracking/store/time-tracking.actions.ts	A1-M2	B35	wave-b-complete
src/app/features/time-tracking/store/time-tracking.reducer.spec.ts	A1-M2	B35	wave-b-complete
src/app/features/time-tracking/store/time-tracking.reducer.ts	A1-M2	B35	wave-b-complete
src/app/features/time-tracking/store/time-tracking.selectors.ts	A1-M2	B35	wave-b-complete
src/app/features/time-tracking/time-tracking.model.ts	A1-M2	B35	wave-b-complete
src/app/features/time-tracking/time-tracking.service.spec.ts	A1-M2	B35	wave-b-complete
src/app/features/time-tracking/time-tracking.service.ts	A1-M2	B35	wave-b-complete
src/app/features/user-profile/user-profile-storage.service.ts	A1-M2	B35	wave-b-complete
src/app/features/user-profile/user-profile.service.ts	A1-M2	B35	wave-b-complete
src/app/features/work-context/store/work-context-meta.actions.ts	A1-M2	B35	wave-b-complete
src/app/features/work-context/store/work-context.effects.spec.ts	A1-M2	B35	wave-b-complete
src/app/features/work-context/store/work-context.effects.ts	A1-M2	B35	wave-b-complete
src/app/features/work-context/store/work-context.selectors.spec.ts	A1-M2	B35	wave-b-complete
src/app/features/work-context/store/work-context.selectors.ts	A1-M2	B35	wave-b-complete
src/app/features/work-context/work-context.model.ts	A1-M2	B35	wave-b-complete
src/app/features/work-context/work-context.service.spec.ts	A1-M2	B35	wave-b-complete
src/app/features/work-context/work-context.service.ts	A1-M2	B35	wave-b-complete
src/app/features/work-view/work-view.component.html	A1-M2	B35	wave-b-complete
src/app/features/work-view/work-view.component.scss	A1-M2	B35	wave-b-complete
src/app/features/work-view/work-view.component.spec.ts	A1-M2	B35	wave-b-complete
src/app/features/work-view/work-view.component.ts	A1-M2	B35	wave-b-complete
src/app/features/worklog/worklog.service.spec.ts	A1-M2	B35	wave-b-complete
src/app/features/worklog/worklog.service.timezone.spec.ts	A1-M2	B35	wave-b-complete
src/app/features/worklog/worklog.service.ts	A1-M2	B35	wave-b-complete
src/app/imex/file-imex/file-imex.component.html	A1-M2	B10	wave-b-complete
src/app/imex/file-imex/file-imex.component.scss	A1-M2	B10	wave-b-complete
src/app/imex/file-imex/file-imex.component.spec.ts	A1-M2	B10	wave-b-complete
src/app/imex/file-imex/file-imex.component.ts	A1-M2	B10	wave-b-complete
src/app/imex/imex-meta/imex-view.service.ts	A1-M2	B10	wave-b-complete
src/app/imex/local-backup/backup-ring.util.spec.ts	A1-M2	B10	wave-b-complete
src/app/imex/local-backup/backup-ring.util.ts	A1-M2	B10	wave-b-complete
src/app/imex/local-backup/local-backup.service.spec.ts	A1-M2	B10	wave-b-complete
src/app/imex/local-backup/local-backup.service.ts	A1-M2	B10	wave-b-complete
src/app/imex/sync/_dialog-encryption-common.scss	A1-M1	B22	wave-b-complete
src/app/imex/sync/dialog-change-encryption-password/dialog-change-encryption-password.component.html	A1-M1	B22	wave-b-complete
src/app/imex/sync/dialog-change-encryption-password/dialog-change-encryption-password.component.scss	A1-M1	B22	wave-b-complete
src/app/imex/sync/dialog-change-encryption-password/dialog-change-encryption-password.component.spec.ts	A1-M1	B22	wave-b-complete
src/app/imex/sync/dialog-change-encryption-password/dialog-change-encryption-password.component.ts	A1-M1	B22	wave-b-complete
src/app/imex/sync/dialog-enable-encryption/dialog-enable-encryption.component.html	A1-M1	B22	wave-b-complete
src/app/imex/sync/dialog-enable-encryption/dialog-enable-encryption.component.scss	A1-M1	B22	wave-b-complete
src/app/imex/sync/dialog-enable-encryption/dialog-enable-encryption.component.spec.ts	A1-M1	B22	wave-b-complete
src/app/imex/sync/dialog-enable-encryption/dialog-enable-encryption.component.ts	A1-M1	B22	wave-b-complete
src/app/imex/sync/dialog-enter-encryption-password/dialog-enter-encryption-password.component.html	A1-M1	B22	wave-b-complete
src/app/imex/sync/dialog-enter-encryption-password/dialog-enter-encryption-password.component.scss	A1-M1	B22	wave-b-complete
src/app/imex/sync/dialog-enter-encryption-password/dialog-enter-encryption-password.component.spec.ts	A1-M1	B22	wave-b-complete
src/app/imex/sync/dialog-enter-encryption-password/dialog-enter-encryption-password.component.ts	A1-M1	B22	wave-b-complete
src/app/imex/sync/dialog-get-and-enter-auth-code/dialog-get-and-enter-auth-code.component.html	A1-M1	B23	wave-b-complete
src/app/imex/sync/dialog-get-and-enter-auth-code/dialog-get-and-enter-auth-code.component.scss	A1-M1	B23	wave-b-complete
src/app/imex/sync/dialog-get-and-enter-auth-code/dialog-get-and-enter-auth-code.component.ts	A1-M1	B23	wave-b-complete
src/app/imex/sync/dialog-handle-decrypt-error/dialog-handle-decrypt-error.component.html	A1-M1	B22	wave-b-complete
src/app/imex/sync/dialog-handle-decrypt-error/dialog-handle-decrypt-error.component.scss	A1-M1	B22	wave-b-complete
src/app/imex/sync/dialog-handle-decrypt-error/dialog-handle-decrypt-error.component.spec.ts	A1-M1	B22	wave-b-complete
src/app/imex/sync/dialog-handle-decrypt-error/dialog-handle-decrypt-error.component.ts	A1-M1	B22	wave-b-complete
src/app/imex/sync/dialog-import-encryption-warning/dialog-import-encryption-warning.component.html	A1-M1	B22	wave-b-complete
src/app/imex/sync/dialog-import-encryption-warning/dialog-import-encryption-warning.component.scss	A1-M1	B22	wave-b-complete
src/app/imex/sync/dialog-import-encryption-warning/dialog-import-encryption-warning.component.ts	A1-M1	B22	wave-b-complete
src/app/imex/sync/dialog-restore-point/dialog-restore-point.component.html	A1-M1	B22	wave-b-complete
src/app/imex/sync/dialog-restore-point/dialog-restore-point.component.scss	A1-M1	B22	wave-b-complete
src/app/imex/sync/dialog-restore-point/dialog-restore-point.component.spec.ts	A1-M1	B22	wave-b-complete
src/app/imex/sync/dialog-restore-point/dialog-restore-point.component.ts	A1-M1	B22	wave-b-complete
src/app/imex/sync/dialog-sync-cfg/dialog-sync-cfg.component.html	A1-M1	B23	wave-b-complete
src/app/imex/sync/dialog-sync-cfg/dialog-sync-cfg.component.scss	A1-M1	B23	wave-b-complete
src/app/imex/sync/dialog-sync-cfg/dialog-sync-cfg.component.spec.ts	A1-M1	B23	wave-b-complete
src/app/imex/sync/dialog-sync-cfg/dialog-sync-cfg.component.ts	A1-M1	B23	wave-b-complete
src/app/imex/sync/dialog-sync-conflict/dialog-sync-conflict.component.html	A1-M1	B19	wave-b-complete
src/app/imex/sync/dialog-sync-conflict/dialog-sync-conflict.component.scss	A1-M1	B19	wave-b-complete
src/app/imex/sync/dialog-sync-conflict/dialog-sync-conflict.component.spec.ts	A1-M1	B19	wave-b-complete
src/app/imex/sync/dialog-sync-conflict/dialog-sync-conflict.component.ts	A1-M1	B19	wave-b-complete
src/app/imex/sync/dropbox/dropbox.const.ts	A1-M1	B26	wave-b-complete
src/app/imex/sync/dropbox/store/dropbox.effects.ts	A1-M1	B26	wave-b-complete
src/app/imex/sync/encryption-password-change.service.spec.ts	A1-M1	B22	wave-b-complete
src/app/imex/sync/encryption-password-change.service.ts	A1-M1	B22	wave-b-complete
src/app/imex/sync/encryption-password-dialog-opener.service.ts	A1-M1	B22	wave-b-complete
src/app/imex/sync/file-based-encryption.service.spec.ts	A1-M1	B22	wave-b-complete
src/app/imex/sync/file-based-encryption.service.ts	A1-M1	B22	wave-b-complete
src/app/imex/sync/get-sync-error-str.spec.ts	A1-M1	B13	wave-b-complete
src/app/imex/sync/get-sync-error-str.ts	A1-M1	B13	wave-b-complete
src/app/imex/sync/import-encryption-handler.service.spec.ts	A1-M1	B22	wave-b-complete
src/app/imex/sync/import-encryption-handler.service.ts	A1-M1	B22	wave-b-complete
src/app/imex/sync/oauth-callback-handler.service.spec.ts	A1-M1	B23	wave-b-complete
src/app/imex/sync/oauth-callback-handler.service.ts	A1-M1	B23	wave-b-complete
src/app/imex/sync/oauth-state.util.ts	A1-M1	B23	wave-b-complete
src/app/imex/sync/onedrive-auth-mode.const.ts	A1-M1	B23	wave-b-complete
src/app/imex/sync/snapshot-upload.service.spec.ts	A1-M1	B21	wave-b-complete
src/app/imex/sync/snapshot-upload.service.ts	A1-M1	B21	wave-b-complete
src/app/imex/sync/super-sync-encryption-migration-banner.service.spec.ts	A1-M1	B22	wave-b-complete
src/app/imex/sync/super-sync-encryption-migration-banner.service.ts	A1-M1	B22	wave-b-complete
src/app/imex/sync/super-sync-restore.service.spec.ts	A1-M1	B22	wave-b-complete
src/app/imex/sync/super-sync-restore.service.ts	A1-M1	B22	wave-b-complete
src/app/imex/sync/supersync-encryption-toggle.service.spec.ts	A1-M1	B22	wave-b-complete
src/app/imex/sync/supersync-encryption-toggle.service.ts	A1-M1	B22	wave-b-complete
src/app/imex/sync/sync-config.service.spec.ts	A1-M1	B23	wave-b-complete
src/app/imex/sync/sync-config.service.ts	A1-M1	B23	wave-b-complete
src/app/imex/sync/sync-safety-banner.service.spec.ts	A1-M1	B13	wave-b-complete
src/app/imex/sync/sync-safety-banner.service.ts	A1-M1	B13	wave-b-complete
src/app/imex/sync/sync-trigger.service.spec.ts	A1-M1	B13	wave-b-complete
src/app/imex/sync/sync-trigger.service.ts	A1-M1	B13	wave-b-complete
src/app/imex/sync/sync-wrapper.service.spec.ts	A1-M1	B13	wave-b-complete
src/app/imex/sync/sync-wrapper.service.ts	A1-M1	B13	wave-b-complete
src/app/imex/sync/sync.const.ts	A1-M1	B13	wave-b-complete
src/app/imex/sync/sync.effects.spec.ts	A1-M1	B13	wave-b-complete
src/app/imex/sync/sync.effects.ts	A1-M1	B13	wave-b-complete
src/app/imex/sync/sync.model.ts	A1-M1	B13	wave-b-complete
src/app/imex/sync/user-input-wait-state.service.ts	A1-M1	B13	wave-b-complete
src/app/op-log/apply/archive-operation-handler.effects.spec.ts	A1-M1	B04	wave-b-complete
src/app/op-log/apply/archive-operation-handler.effects.ts	A1-M1	B04	wave-b-complete
src/app/op-log/apply/archive-operation-handler.service.spec.ts	A1-M1	B04	wave-b-complete
src/app/op-log/apply/archive-operation-handler.service.ts	A1-M1	B04	wave-b-complete
src/app/op-log/apply/bulk-archive-filter.util.ts	A1-M1	B04	wave-b-complete
src/app/op-log/apply/bulk-hydration.action.ts	A1-M1	B03	wave-b-complete
src/app/op-log/apply/bulk-hydration.meta-reducer.spec.ts	A1-M1	B03	wave-b-complete
src/app/op-log/apply/bulk-hydration.meta-reducer.ts	A1-M1	B03	wave-b-complete
src/app/op-log/apply/bulk-replay-failure-collector.ts	A1-M1	B03	wave-b-complete
src/app/op-log/apply/hydration-state.service.spec.ts	A1-M1	B08	wave-b-complete
src/app/op-log/apply/hydration-state.service.ts	A1-M1	B08	wave-b-complete
src/app/op-log/apply/operation-applier.service.spec.ts	A1-M1	B03	wave-b-complete
src/app/op-log/apply/operation-applier.service.ts	A1-M1	B03	wave-b-complete
src/app/op-log/apply/operation-converter.util.spec.ts	A1-M1	B03	wave-b-complete
src/app/op-log/apply/operation-converter.util.ts	A1-M1	B03	wave-b-complete
src/app/op-log/backup/backup.service.spec.ts	A1-M1	B10	wave-b-complete
src/app/op-log/backup/backup.service.ts	A1-M1	B10	wave-b-complete
src/app/op-log/backup/migrate-legacy-backup.spec.ts	A1-M1	B10	wave-b-complete
src/app/op-log/backup/migrate-legacy-backup.ts	A1-M1	B10	wave-b-complete
src/app/op-log/backup/state-snapshot.service.spec.ts	A1-M1	B10	wave-b-complete
src/app/op-log/backup/state-snapshot.service.ts	A1-M1	B10	wave-b-complete
src/app/op-log/backup/test-fixtures/legacy-v10-backup.json	A1-M1	B10	wave-b-complete
src/app/op-log/capture/operation-capture.meta-reducer.spec.ts	A1-M1	B02	wave-b-complete
src/app/op-log/capture/operation-capture.meta-reducer.ts	A1-M1	B02	wave-b-complete
src/app/op-log/capture/operation-capture.service.spec.ts	A1-M1	B02	wave-b-complete
src/app/op-log/capture/operation-capture.service.ts	A1-M1	B02	wave-b-complete
src/app/op-log/capture/operation-log-effect-stream-survival.regression.spec.ts	A1-M1	B02	wave-b-complete
src/app/op-log/capture/operation-log.effects.spec.ts	A1-M1	B02	wave-b-complete
src/app/op-log/capture/operation-log.effects.ts	A1-M1	B02	wave-b-complete
